collectionid,title,description,creator,donor,date,date is approximate,subject,location,location (lcsh),latitude,longitude,relation,publisher,source,identifier,rights,format original,type,format,language,rightsstatement,cdmid,objectid,original-objectid,reference_url
plcphotos,Snow-Covered Logs,"Looking towards the mill over the log pond, the logs are covered with snow. Written on the photograph is #90A 1/7/28. The description on the back of the photograph says &#39;Lewiston Plant and River.&#39; Embossed on the photograph is &#39;Burns Photo CO., Lewiston, IDA&#39;",,Burns Photo Co,1928-01-07,,log (wood);  snow,United States;Idaho;Nez Perce County,United States;Idaho;Nez Perce County,46.435071,-116.964558,,,"MG 457, Box 202, Folder 12, http://archiveswest.orbiscascade.org/ark:/80444/xv40829/op=fstyle.aspx?t=k&amp;q=MG+457&amp;c=ntd",457_202_12_004,"Potlatch Corporation retains all rights in any trade name, or trademark of Potlatch Corporation related to these Items, and copyright to company magazines and newsletters until such copyrights transfer into the public domain. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",black and white photographs,image;stillimage,image/jpg,eng,http://rightsstatements.org/vocab/InC/1.0/,1039,lewiston-plc036,plcphotos1039,https://www.lib.uidaho.edu/digital/plcphotos/items/plcphotos1039.html
plcphotos,Lewiston Mill [09],View of the Lewiston Mill from one side of the log pond. In the background is where the logs enter the mill. In the foreground on the right side is a crane-like device to over a railroad track. Written on the photograph (but very faint) is &#39;CT CO&#39;s Plant - 4/30/1928 - No. 265&#39;,,,1928-04-30,yes,sawmills; railroads (infrastructure); ponds,United States;Idaho;Nez Perce County,United States;Idaho;Nez Perce County,46.425379,-116.961672,,,"MG 457, Box 202, Folder 12, http://archiveswest.orbiscascade.org/ark:/80444/xv40829/op=fstyle.aspx?t=k&amp;q=MG+457&amp;c=ntd",457_202_12_023,"Potlatch Corporation retains all rights in any trade name, or trademark of Potlatch Corporation related to these Items, and copyright to company magazines and newsletters until such copyrights transfer into the public domain. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",black and white photographs,image;stillimage,image/jpg,eng,http://rightsstatements.org/vocab/InC/1.0/,1055,lewiston-plc037,plcphotos1055,https://www.lib.uidaho.edu/digital/plcphotos/items/plcphotos1055.html
plcphotos,Lewiston Mill Construction [47],Looking at the rough-dry sheds that still under construction at the Lewiston Mill. Written on the photograph is &#39;Rough Dry Sheds 6/21/1927 No. 295&#39;,,,1927-06-21,yes,construction sites; frame construction,United States;Idaho;Nez Perce County,United States;Idaho;Nez Perce County,46.425272,-116.980839,,,"MG 457, Box 202, Folder 14, http://archiveswest.orbiscascade.org/ark:/80444/xv40829/op=fstyle.aspx?t=k&amp;q=MG+457&amp;c=ntd",457_202_14_019,"Potlatch Corporation retains all rights in any trade name, or trademark of Potlatch Corporation related to these Items, and copyright to company magazines and newsletters until such copyrights transfer into the public domain. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",black and white photographs,image;stillimage,image/jpg,eng,http://rightsstatements.org/vocab/InC/1.0/,1109,lewiston-plc038,plcphotos1109,https://www.lib.uidaho.edu/digital/plcphotos/items/plcphotos1109.html
plcphotos,Damaged road [02],The road that was damaged from floodwaters. On the left side of the photograph  is a sign that reads &quot;state of Idaho.&quot; A river can been seen on the right of the photograph.,,,1948,yes,floods (natural events); roadways,United States;Idaho;Nez Perce County,United States;Idaho;Nez Perce County,46.245895,-116.041796,,,"MG 457, Box 202, Folder 28, http://archiveswest.orbiscascade.org/ark:/80444/xv40829/op=fstyle.aspx?t=k&amp;q=MG+457&amp;c=ntd",457_202_28_023,"Potlatch Corporation retains all rights in any trade name, or trademark of Potlatch Corporation related to these Items, and copyright to company magazines and newsletters until such copyrights transfer into the public domain. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",black and white photographs,image;stillimage,image/jpg,eng,http://rightsstatements.org/vocab/InC/1.0/,1342,lewiston-plc039,plcphotos1342,https://www.lib.uidaho.edu/digital/plcphotos/items/plcphotos1342.html
plcphotos,Wanigan [02],A wanigan floats down the Clearwater River.,,"Bacon, William W., III",1955,yes,rafts; rivers,United States;Idaho;Nez Perce County;Clearwater River,United States;Idaho;Nez Perce County;Clearwater River,46.524368,-116.62224,,,"MG 457, Box 203 Folder 46, http://archiveswest.orbiscascade.org/ark:/80444/xv40829/",457_203_46_007,"In Copyright – Educational Use Permitted. Digital reproduction rights assigned to University of Idaho Library by donor. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",black and white photographs,image;stillimage,image/jpg,eng,http://rightsstatements.org/vocab/InC/1.0/,533,lewiston-plc040,plcphotos533,https://www.lib.uidaho.edu/digital/plcphotos/items/plcphotos533.html
plcphotos,Clearwater Sawmill and Lumber - Log Pond [03],Looking at the lumber pond for the Clearwater Paper Mill. Rail cars hold logs that are going to be dumped into the pond in the foreground. The sawmill is in the background.,,,1960,yes,log (wood); ponds,United States;Idaho;Nez Perce County;Forebay,United States;Idaho;Nez Perce County;Forebay,46.423592,-116.960134,,,"MG 457, Box 202, Folder 10, http://archiveswest.orbiscascade.org/ark:/80444/xv40829/op=fstyle.aspx?t=k&amp;q=MG+457&amp;c=ntd",457_202_10_001,"In Copyright – Educational Use Permitted. Digital reproduction rights assigned to University of Idaho Library by donor. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",black and white photographs,image;stillimage,image/jpg,eng,http://rightsstatements.org/vocab/InC/1.0/,978,lewiston-plc041,plcphotos978,https://www.lib.uidaho.edu/digital/plcphotos/items/plcphotos978.html
plcphotos,Clearwater Sawmill and Lumber - Log Pond [40],A large piece of machinery sits on a strip of land facing the log pond. In the foreground logs lie half submerged in water.,,,1972-09-25,,log (wood); ponds,United States;Idaho;Nez Perce County;Forebay,United States;Idaho;Nez Perce County;Forebay,46.423592,-116.960134,,,"MG 457, Box 202, Folder 10, http://archiveswest.orbiscascade.org/ark:/80444/xv40829/op=fstyle.aspx?t=k&amp;q=MG+457&amp;c=ntd",457_202_10_002,"In Copyright – Educational Use Permitted. Digital reproduction rights assigned to University of Idaho Library by donor. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",black and white photographs,image;stillimage,image/jpg,eng,http://rightsstatements.org/vocab/InC/1.0/,979,lewiston-plc042,plcphotos979,https://www.lib.uidaho.edu/digital/plcphotos/items/plcphotos979.html
plcphotos,Clearwater Sawmill and Lumber - Log Pond [18],The log pond. Railcars full of logs sit on the left hand side of the photograph waiting to unload while empty ones are on the right hand of the photograph. Heavy moving equipment sits near the empty railcars. A dump truck full of dirt is turning down a dirt road toward the pond and a crane.,,,1972-09-25,,log (wood); ponds; cranes; dump trucks; railroad cars,United States;Idaho;Nez Perce County;Forebay,United States;Idaho;Nez Perce County;Forebay,46.423592,-116.960134,,,"MG 457, Box 202, Folder 10, http://archiveswest.orbiscascade.org/ark:/80444/xv40829/op=fstyle.aspx?t=k&amp;q=MG+457&amp;c=ntd",457_202_10_005,"In Copyright – Educational Use Permitted. Digital reproduction rights assigned to University of Idaho Library by donor. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",black and white photographs,image;stillimage,image/jpg,eng,http://rightsstatements.org/vocab/InC/1.0/,980,lewiston-plc043,plcphotos980,https://www.lib.uidaho.edu/digital/plcphotos/items/plcphotos980.html
plcphotos,Clearwater Sawmill and Lumber - Log Pond [30],A log is loaded into a &quot;smokeless trash burner.&quot; Description taken from envelope holding the photographs.,,,1973-07-20,,log (wood); semitrailers,United States;Idaho;Nez Perce County;Forebay,United States;Idaho;Nez Perce County;Forebay,46.423592,-116.960134,,,"MG 457, Box 202, Folder 10, http://archiveswest.orbiscascade.org/ark:/80444/xv40829/op=fstyle.aspx?t=k&amp;q=MG+457&amp;c=ntd",457_202_10_007,"In Copyright – Educational Use Permitted. Digital reproduction rights assigned to University of Idaho Library by donor. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",black and white photographs,image;stillimage,image/jpg,eng,http://rightsstatements.org/vocab/InC/1.0/,981,lewiston-plc044,plcphotos981,https://www.lib.uidaho.edu/digital/plcphotos/items/plcphotos981.html
plcphotos,Clearwater Sawmill and Lumber - Log Pond [48],A man watches as a log is lowered into a &quot;smokeless trash burner.&quot; Description taken from envelope holding the photographs. In the background are railcars full of logs wait.,,,1973-07-20,,log (wood); semitrailers; railroad cars,United States;Idaho;Nez Perce County;Forebay,United States;Idaho;Nez Perce County;Forebay,46.423592,-116.960134,,,"MG 457, Box 202, Folder 10, http://archiveswest.orbiscascade.org/ark:/80444/xv40829/op=fstyle.aspx?t=k&amp;q=MG+457&amp;c=ntd",457_202_10_008,"In Copyright – Educational Use Permitted. Digital reproduction rights assigned to University of Idaho Library by donor. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",black and white photographs,image;stillimage,image/jpg,eng,http://rightsstatements.org/vocab/InC/1.0/,982,lewiston-plc045,plcphotos982,https://www.lib.uidaho.edu/digital/plcphotos/items/plcphotos982.html
plcphotos,Clearwater Sawmill and Lumber - Log Pond [31],"A view of the log pond at the Clearwater Paper Mill. The photograph was taken either January 2, 1973 or February 2, 1973.",,,1973,yes,log (wood); ponds,United States;Idaho;Nez Perce County;Forebay,United States;Idaho;Nez Perce County;Forebay,46.423592,-116.960134,,,"MG 457, Box 202, Folder 10, http://archiveswest.orbiscascade.org/ark:/80444/xv40829/op=fstyle.aspx?t=k&amp;q=MG+457&amp;c=ntd",457_202_10_010,"In Copyright – Educational Use Permitted. Digital reproduction rights assigned to University of Idaho Library by donor. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",black and white photographs,image;stillimage,image/jpg,eng,http://rightsstatements.org/vocab/InC/1.0/,983,lewiston-plc046,plcphotos983,https://www.lib.uidaho.edu/digital/plcphotos/items/plcphotos983.html
plcphotos,Clearwater Sawmill and Lumber - Log Pond [36],Logs used to construct some sort of holding structure with the log pond in the background.,,,1973,yes,log (wood); ponds; log construction,United States;Idaho;Nez Perce County;Forebay,United States;Idaho;Nez Perce County;Forebay,46.423592,-116.960134,,,"MG 457, Box 202, Folder 10, http://archiveswest.orbiscascade.org/ark:/80444/xv40829/op=fstyle.aspx?t=k&amp;q=MG+457&amp;c=ntd",457_202_10_011,"In Copyright – Educational Use Permitted. Digital reproduction rights assigned to University of Idaho Library by donor. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",black and white photographs,image;stillimage,image/jpg,eng,http://rightsstatements.org/vocab/InC/1.0/,984,lewiston-plc047,plcphotos984,https://www.lib.uidaho.edu/digital/plcphotos/items/plcphotos984.html
plcphotos,Clearwater Sawmill and Lumber - Log Pond [35],A View of the log pond at the Clearwater Paper Mill. In addition pilings are shown in and around the logs.,,,1973,yes,log (wood); ponds,United States;Idaho;Nez Perce County;Forebay,United States;Idaho;Nez Perce County;Forebay,46.423592,-116.960134,,,"MG 457, Box 202, Folder 10, http://archiveswest.orbiscascade.org/ark:/80444/xv40829/op=fstyle.aspx?t=k&amp;q=MG+457&amp;c=ntd",457_202_10_012,"In Copyright – Educational Use Permitted. Digital reproduction rights assigned to University of Idaho Library by donor. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",black and white photographs,image;stillimage,image/jpg,eng,http://rightsstatements.org/vocab/InC/1.0/,985,lewiston-plc048,plcphotos985,https://www.lib.uidaho.edu/digital/plcphotos/items/plcphotos985.html
